image_id,path,bytes,split
plantnet300k-v2:00294390,images/raw/plantnet300k-v2/daucus_carota/9bf93beb1caf83d70a5e625c51ef274b52e94df9.jpg,203957,held_aside
plantnet300k-v2:00294391,images/raw/plantnet300k-v2/daucus_carota/9c0cc227fe5f1f3d9c3cd9afc4705e547be20e58.jpg,120354,held_aside
plantnet300k-v2:00294392,images/raw/plantnet300k-v2/daucus_carota/9c660850b6e7bc15555383048e6d8b3291d496a5.jpg,141288,held_aside
plantnet300k-v2:00294393,images/raw/plantnet300k-v2/daucus_carota/9c9db0cfb8020a3faecb8d97ffb06d1564060e74.jpg,136390,held_aside
plantnet300k-v2:00294394,images/raw/plantnet300k-v2/daucus_carota/9dbcb92cf74c1adb82e982ede1321e88801636b6.jpg,156526,held_aside
plantnet300k-v2:00294395,images/raw/plantnet300k-v2/daucus_carota/9de5a444b95c2190dc0884db47367d321558ce3d.jpg,230664,train
plantnet300k-v2:00294396,images/raw/plantnet300k-v2/daucus_carota/9e079f290f5ba61a84d4872d70587f04ce4a6068.jpg,94630,held_aside
plantnet300k-v2:00294397,images/raw/plantnet300k-v2/daucus_carota/9e4707c1927b475c2e4631b4972867a740f7e548.jpg,103844,held_aside
plantnet300k-v2:00294398,images/raw/plantnet300k-v2/daucus_carota/9eca36b67ee6a915ca966b32ac0588d7f6266278.jpg,333800,held_aside
plantnet300k-v2:00294399,images/raw/plantnet300k-v2/daucus_carota/9f004d07d4299970e5d2b7dfeef1e878142163a1.jpg,139137,held_aside
plantnet300k-v2:00294400,images/raw/plantnet300k-v2/daucus_carota/9f5a21c0cabe3e0193ee0d8eb7072b487b2f2f88.jpg,177353,held_aside
plantnet300k-v2:00294401,images/raw/plantnet300k-v2/daucus_carota/9f60ab739f3191d00a8d0307c3896a1adcde2a04.jpg,131794,held_aside
plantnet300k-v2:00294402,images/raw/plantnet300k-v2/daucus_carota/9f99c234c634abe2ba56ad9d5f7385639930e464.jpg,178487,calibration
plantnet300k-v2:00294403,images/raw/plantnet300k-v2/daucus_carota/a031fcf38c0c2b738a250eebbc2c2d051533632e.jpg,91243,held_aside
plantnet300k-v2:00294404,images/raw/plantnet300k-v2/daucus_carota/a0626f4e32cbd270e33ab192ceb70b3b80033d1d.jpg,88124,held_aside
plantnet300k-v2:00294405,images/raw/plantnet300k-v2/daucus_carota/a0698808ffe7801b3b073a5632857f1d1cbc8db9.jpg,96963,held_aside
plantnet300k-v2:00294406,images/raw/plantnet300k-v2/daucus_carota/a07288fccc1a7ac9b8b02c169ea3a6d49d8cb3d3.jpg,207006,held_aside
plantnet300k-v2:00294407,images/raw/plantnet300k-v2/daucus_carota/a0862eff3df0af8109a5e99c615f05adf10595d1.jpg,75886,held_aside
plantnet300k-v2:00294408,images/raw/plantnet300k-v2/daucus_carota/a093fc76b414d82cd4e9dd8ca2e36b93c2cdfc6a.jpg,204821,held_aside
plantnet300k-v2:00294409,images/raw/plantnet300k-v2/daucus_carota/a0b5c8fe5c9ebba57a756185cc88d287dc9cf6cf.jpg,203155,calibration
plantnet300k-v2:00294410,images/raw/plantnet300k-v2/daucus_carota/a19bd51b773b7b8d4df513b073b2e2abe7754364.jpg,112516,held_aside
plantnet300k-v2:00294411,images/raw/plantnet300k-v2/daucus_carota/a1dbb7e65a140c506a6a0ff5e56efeec43c6acea.jpg,114825,held_aside
plantnet300k-v2:00294412,images/raw/plantnet300k-v2/daucus_carota/a1dc155df46e0661e2a6b19109d549ca512155e4.jpg,182588,held_aside
plantnet300k-v2:00294413,images/raw/plantnet300k-v2/daucus_carota/a205a878eea3af896d2f1671bc0571db71b324e3.jpg,110150,held_aside
plantnet300k-v2:00294414,images/raw/plantnet300k-v2/daucus_carota/a30bd8417e3e42356d02c739d58a1974ce256774.jpg,128447,held_aside
plantnet300k-v2:00294415,images/raw/plantnet300k-v2/daucus_carota/a323a7eadff3b8e708ac86de5a7158255083d92e.jpg,119533,train
plantnet300k-v2:00294416,images/raw/plantnet300k-v2/daucus_carota/a44ed17f09bc5f11f6f7eaa765deaf60141b53fc.jpg,105483,held_aside
plantnet300k-v2:00294417,images/raw/plantnet300k-v2/daucus_carota/a4a52007cf55bbf942cb00a64151e212a20f7abf.jpg,232400,held_aside
plantnet300k-v2:00294418,images/raw/plantnet300k-v2/daucus_carota/a50fc41c64a415d454cb8286c0efb4f627a25907.jpg,99298,held_aside
plantnet300k-v2:00294419,images/raw/plantnet300k-v2/daucus_carota/a539b27f26ccdc0fab31ba2f845528a7d9459fcb.jpg,106476,held_aside
plantnet300k-v2:00294420,images/raw/plantnet300k-v2/daucus_carota/a55967274651d6eb7abdae4d09cc50e7193d8a29.jpg,116109,held_aside
plantnet300k-v2:00294421,images/raw/plantnet300k-v2/daucus_carota/a568b05ad6cc9fc1ef9b0afe4811948dd0cdbc5b.jpg,198279,held_aside
plantnet300k-v2:00294422,images/raw/plantnet300k-v2/daucus_carota/a5b759105431ec301a55d5e54ce1bf778062e54e.jpg,129577,held_aside
plantnet300k-v2:00294423,images/raw/plantnet300k-v2/daucus_carota/a5f11d1c8d8bea77772e5322aabf3a65da8b5a34.jpg,162443,held_aside
plantnet300k-v2:00294424,images/raw/plantnet300k-v2/daucus_carota/a6ebae753f65fba1cda13e483bbe40b84bcd4314.jpg,124687,held_aside
plantnet300k-v2:00294425,images/raw/plantnet300k-v2/daucus_carota/a6f0407aeed0441154a8f5bd268529e422758b79.jpg,110002,held_aside
plantnet300k-v2:00294426,images/raw/plantnet300k-v2/daucus_carota/a6fcde553e36e07bfbcb32bc8ad79c0efc35a28e.jpg,150623,held_aside
plantnet300k-v2:00294427,images/raw/plantnet300k-v2/daucus_carota/a7ccb33a5b726bb6bca9b89f1052df5f161ee142.jpg,279492,held_aside
plantnet300k-v2:00294428,images/raw/plantnet300k-v2/daucus_carota/a7e2aa966403b85f4517234bcbcc9e6d50d2571f.jpg,168931,held_aside
plantnet300k-v2:00294429,images/raw/plantnet300k-v2/daucus_carota/a8044113305df281c7a625a55fdd9e802b21e868.jpg,134361,held_aside
plantnet300k-v2:00294430,images/raw/plantnet300k-v2/daucus_carota/a83f2d2c4b7270591cabf7a92e32c582a862d979.jpg,148840,held_aside
plantnet300k-v2:00294431,images/raw/plantnet300k-v2/daucus_carota/a8889f3bd30e6002f4c0191332a98adbab8edc65.jpg,197948,held_aside
plantnet300k-v2:00294432,images/raw/plantnet300k-v2/daucus_carota/a8972c5f59dfa18361a485d6ca91a279db062fe2.jpg,112047,held_aside
plantnet300k-v2:00294433,images/raw/plantnet300k-v2/daucus_carota/a9a1a47669dd958b2d7d767925099dbca7796a5d.jpg,141412,held_aside
plantnet300k-v2:00294434,images/raw/plantnet300k-v2/daucus_carota/a9c85daf651587c33c08d1ec1cdbba7ddb280d3e.jpg,169833,held_aside
plantnet300k-v2:00294435,images/raw/plantnet300k-v2/daucus_carota/a9d5548b6adc16d39aef75182a2e4da3c3f69db7.jpg,89668,held_aside
plantnet300k-v2:00294436,images/raw/plantnet300k-v2/daucus_carota/aa8e91ad1175080f246699b481b53b3f1b673bae.jpg,194095,held_aside
plantnet300k-v2:00294437,images/raw/plantnet300k-v2/daucus_carota/aab242205dca9773aa6d6546781cd8546c0fc80d.jpg,89718,held_aside
plantnet300k-v2:00294438,images/raw/plantnet300k-v2/daucus_carota/aad81ad8318ee7655823348423795156daf072b7.jpg,100266,held_aside
plantnet300k-v2:00294439,images/raw/plantnet300k-v2/daucus_carota/abc92ec1b314c2244b018433e165862f11b9196a.jpg,98822,held_aside
plantnet300k-v2:00294440,images/raw/plantnet300k-v2/daucus_carota/acb148afee184009d6a523871930a39b41832041.jpg,119392,held_aside
plantnet300k-v2:00294441,images/raw/plantnet300k-v2/daucus_carota/acd064e021d1ea027812626877f8336799c12c49.jpg,312101,held_aside
plantnet300k-v2:00294442,images/raw/plantnet300k-v2/daucus_carota/ad310c70ed6fa09702353665dea7e5cd884221bb.jpg,180802,held_aside
plantnet300k-v2:00294443,images/raw/plantnet300k-v2/daucus_carota/adff724b477fb9274688e8a68fc56686c4ff244e.jpg,155065,held_aside
plantnet300k-v2:00294444,images/raw/plantnet300k-v2/daucus_carota/ae2ae40927018e609068eba09fb25b019585bbc8.jpg,296682,held_aside
plantnet300k-v2:00294445,images/raw/plantnet300k-v2/daucus_carota/ae9759abc4c261bf228b8006925f6b66a4b44042.jpg,283217,train
plantnet300k-v2:00294446,images/raw/plantnet300k-v2/daucus_carota/aeb3e4b931689f78360b93476028768f60321f37.jpg,81989,held_aside
plantnet300k-v2:00294447,images/raw/plantnet300k-v2/daucus_carota/aeb9c204937e9212d2adf2660df1c84a535471cf.jpg,106566,held_aside
plantnet300k-v2:00294448,images/raw/plantnet300k-v2/daucus_carota/aec46ad81ac9fbafe914c02f67cf1af5f76cb413.jpg,64269,held_aside
plantnet300k-v2:00294449,images/raw/plantnet300k-v2/daucus_carota/af11da4848ce78b2c051cd768a482d0a0b15bbf3.jpg,162018,held_aside
plantnet300k-v2:00294450,images/raw/plantnet300k-v2/daucus_carota/af43db82ad68bcf0689b1d3d9fa7c0f6b821c9f1.jpg,113774,held_aside
plantnet300k-v2:00294451,images/raw/plantnet300k-v2/daucus_carota/af4a7c7d6ef7bc3d12fd9b202888344a1f00d6cd.jpg,151677,held_aside
plantnet300k-v2:00294452,images/raw/plantnet300k-v2/daucus_carota/af76ed705d833d4bf66ea513e5c99de9e89ee7f2.jpg,94305,held_aside
plantnet300k-v2:00294453,images/raw/plantnet300k-v2/daucus_carota/af82b74145121aa759e0973322343e0bb8a1cf83.jpg,85808,held_aside
plantnet300k-v2:00294454,images/raw/plantnet300k-v2/daucus_carota/b04312a2487b687e71194ec152f40d3b848a8d20.jpg,217690,held_aside
plantnet300k-v2:00294455,images/raw/plantnet300k-v2/daucus_carota/b0b72e52722fb2bd54bd0a235764bc5b5fdea34b.jpg,174492,held_aside
plantnet300k-v2:00294456,images/raw/plantnet300k-v2/daucus_carota/b17206c532ab5bacdc3b0d7ab0caf833185fd5e3.jpg,95912,held_aside
plantnet300k-v2:00294457,images/raw/plantnet300k-v2/daucus_carota/b1dbdb3a1780ea0dcc22ae7a2f4757cbf8c8ba96.jpg,72488,held_aside
plantnet300k-v2:00294458,images/raw/plantnet300k-v2/daucus_carota/b1f2c5cfb4a8d7a9a6584a738a2e75d0b79c3016.jpg,105370,held_aside
plantnet300k-v2:00294459,images/raw/plantnet300k-v2/daucus_carota/b22f29e1666c8e8fe5d3bf4395d827ca68a1724c.jpg,89857,held_aside
plantnet300k-v2:00294460,images/raw/plantnet300k-v2/daucus_carota/b2a189748a0b523146cd2bd48875d02f1200f863.jpg,102958,held_aside
plantnet300k-v2:00294461,images/raw/plantnet300k-v2/daucus_carota/b2a7a4524c8da8bab5bad8354b77c99b82592b33.jpg,99949,held_aside
plantnet300k-v2:00294462,images/raw/plantnet300k-v2/daucus_carota/b2c9fd711ab958df76008000af30371625cbf7d8.jpg,227280,held_aside
plantnet300k-v2:00294463,images/raw/plantnet300k-v2/daucus_carota/b2e097d3c6238ce17567bba6bdf03fca2c89d310.jpg,78799,held_aside
plantnet300k-v2:00294464,images/raw/plantnet300k-v2/daucus_carota/b30496c2a952dd24d5a1b3e1c6c338b8698936d2.jpg,114908,held_aside
plantnet300k-v2:00294465,images/raw/plantnet300k-v2/daucus_carota/b3d36251188d457b032442a6d2b3f9a35caecab0.jpg,92163,held_aside
plantnet300k-v2:00294466,images/raw/plantnet300k-v2/daucus_carota/b46e02e31b2c8c1b15f61291ee5099ab3facf2b6.jpg,76741,held_aside
plantnet300k-v2:00294467,images/raw/plantnet300k-v2/daucus_carota/b47221aaa26c3bcef0354ec8b4685fcc512253f1.jpg,97000,held_aside
plantnet300k-v2:00294468,images/raw/plantnet300k-v2/daucus_carota/b4ca508336deb372cacf29fdcbbff1bfd76fff4b.jpg,215092,held_aside
plantnet300k-v2:00294469,images/raw/plantnet300k-v2/daucus_carota/b512b513372443117d8b9dd3277d782a8a725b91.jpg,96332,held_aside
plantnet300k-v2:00294470,images/raw/plantnet300k-v2/daucus_carota/b54823c2386e256c5ed83fa23f47cd6ae68b299b.jpg,144179,held_aside
plantnet300k-v2:00294471,images/raw/plantnet300k-v2/daucus_carota/b5713b9225302f1e131c0458f5a2ac9e7ed47f99.jpg,132168,held_aside
plantnet300k-v2:00294472,images/raw/plantnet300k-v2/daucus_carota/b5c88116eb755778a05facee9e38aa44b27525e7.jpg,115399,held_aside
plantnet300k-v2:00294473,images/raw/plantnet300k-v2/daucus_carota/b61443e39fcbaff419c774c2b3f01faa8dc0cfb2.jpg,57095,held_aside
plantnet300k-v2:00294474,images/raw/plantnet300k-v2/daucus_carota/b67a6b903ee261920b109e98139a9644e14049d9.jpg,286769,held_aside
plantnet300k-v2:00294475,images/raw/plantnet300k-v2/daucus_carota/b6814c6504a9f1bfb99747720e714957174463f0.jpg,314634,test
plantnet300k-v2:00294476,images/raw/plantnet300k-v2/daucus_carota/b6e32623ca13d5be374878d05ceec32f00765a92.jpg,339051,held_aside
plantnet300k-v2:00294477,images/raw/plantnet300k-v2/daucus_carota/b7babab2f2b29b05e0b4b53554f7603446f5f5cf.jpg,99258,held_aside
plantnet300k-v2:00294478,images/raw/plantnet300k-v2/daucus_carota/b7c86c7b4926306495bb59903c996526e11e656d.jpg,109431,held_aside
plantnet300k-v2:00294479,images/raw/plantnet300k-v2/daucus_carota/b814dbf44b4d476c8a14403d62a32a16c53af8c8.jpg,83033,held_aside
plantnet300k-v2:00294480,images/raw/plantnet300k-v2/daucus_carota/b82320a7c34db5397c15a432eac21a693888932f.jpg,74543,held_aside
plantnet300k-v2:00294481,images/raw/plantnet300k-v2/daucus_carota/b82dcdfe8406685d8ad6333a2fafe8cf4d5c353a.jpg,119697,held_aside
plantnet300k-v2:00294482,images/raw/plantnet300k-v2/daucus_carota/b833b8be4c0210e50262143c189186fbd962b2a2.jpg,189474,held_aside
plantnet300k-v2:00294483,images/raw/plantnet300k-v2/daucus_carota/b866611e966a4fbd36aedc411e7fff745645d947.jpg,47377,held_aside
plantnet300k-v2:00294484,images/raw/plantnet300k-v2/daucus_carota/b8b2142dd857e52a04ad800fa29519d51127e970.jpg,90220,held_aside
plantnet300k-v2:00294485,images/raw/plantnet300k-v2/daucus_carota/b9382eb94aef703ef770631836ebfc1244593de5.jpg,245378,held_aside
plantnet300k-v2:00294486,images/raw/plantnet300k-v2/daucus_carota/b95381e19ac7c64acbebb240c0f04333505b1c05.jpg,392832,held_aside
plantnet300k-v2:00294487,images/raw/plantnet300k-v2/daucus_carota/b9ed69dfa462188d70e7046fba24da8bb099f3ed.jpg,119754,held_aside
plantnet300k-v2:00294488,images/raw/plantnet300k-v2/daucus_carota/ba60dff79b1319b38ac959f6072dc7ab2be5532f.jpg,162994,held_aside
plantnet300k-v2:00294489,images/raw/plantnet300k-v2/daucus_carota/ba6c95727e28a4ddd9a4d902f11aa67b91998c87.jpg,273011,held_aside
plantnet300k-v2:00294490,images/raw/plantnet300k-v2/daucus_carota/bb20b621bc0d6fd2ec5b8f9a46c0e0c191dd86af.jpg,95637,held_aside
plantnet300k-v2:00294491,images/raw/plantnet300k-v2/daucus_carota/bbb209b114a885bc62fbed1227b70dee0af8044e.jpg,183832,held_aside
plantnet300k-v2:00294492,images/raw/plantnet300k-v2/daucus_carota/bc112e64d36002ef4054f08db339f5c0191f8547.jpg,114196,held_aside
plantnet300k-v2:00294493,images/raw/plantnet300k-v2/daucus_carota/bc14bb437919462fb7181e6c595ad5d7df5cc0b5.jpg,146372,held_aside
plantnet300k-v2:00294494,images/raw/plantnet300k-v2/daucus_carota/bc334f4fb85c0f3e68cab990c9c3e4a364b847b7.jpg,149772,held_aside
plantnet300k-v2:00294495,images/raw/plantnet300k-v2/daucus_carota/bc863d5d578780141c210db6da7f5afb3d4b0a6d.jpg,207739,held_aside
plantnet300k-v2:00294496,images/raw/plantnet300k-v2/daucus_carota/bcad5191952a8fce0560e1faff59d398b55faabe.jpg,124286,held_aside
plantnet300k-v2:00294497,images/raw/plantnet300k-v2/daucus_carota/bcb625ffe52a4207574eb2f2d43efb29742fea45.jpg,126180,held_aside
plantnet300k-v2:00294498,images/raw/plantnet300k-v2/daucus_carota/bcc782588a826c657fd3daa6a93dcdcdd463b7b4.jpg,470797,train
plantnet300k-v2:00294499,images/raw/plantnet300k-v2/daucus_carota/bd4ca0fe292e4b202ad661cabd1a9f2a379bb3a3.jpg,143432,held_aside
plantnet300k-v2:00294500,images/raw/plantnet300k-v2/daucus_carota/bd8f3d6f9433ed8e10c9caa38686f94097eec687.jpg,147645,held_aside
plantnet300k-v2:00294501,images/raw/plantnet300k-v2/daucus_carota/bdc32a322b0aa625b2f31a82d26afc4d512e9fe4.jpg,101919,held_aside
plantnet300k-v2:00294502,images/raw/plantnet300k-v2/daucus_carota/beef1a03d8c7eb4b46cb5d39bc49031cbaf7686d.jpg,117670,held_aside
plantnet300k-v2:00294503,images/raw/plantnet300k-v2/daucus_carota/bf27083d012eb4670d79fb448401fb88829e5189.jpg,156601,held_aside
plantnet300k-v2:00294504,images/raw/plantnet300k-v2/daucus_carota/c0e82d4462e838b003fd0699fa223efa4ce53776.jpg,176064,held_aside
plantnet300k-v2:00294505,images/raw/plantnet300k-v2/daucus_carota/c17d79d37826a53515a63529171ebcd8cb27aa84.jpg,101826,held_aside
plantnet300k-v2:00294506,images/raw/plantnet300k-v2/daucus_carota/c19d5e5e65643e33cf68c51f8f077b92c258872e.jpg,126275,held_aside
plantnet300k-v2:00294507,images/raw/plantnet300k-v2/daucus_carota/c1a3a13649c4d7cbfcbaf6aac1190027deebdeec.jpg,128181,held_aside
plantnet300k-v2:00294508,images/raw/plantnet300k-v2/daucus_carota/c27055e8693d4e37d9c0785739f2804e00297111.jpg,90171,held_aside
plantnet300k-v2:00294509,images/raw/plantnet300k-v2/daucus_carota/c29357cfe1475ed84cccd49abff240390d18883a.jpg,83636,held_aside
plantnet300k-v2:00294510,images/raw/plantnet300k-v2/daucus_carota/c30e49c292fbf3175339200a2786885bca59c8a1.jpg,143709,held_aside
plantnet300k-v2:00294511,images/raw/plantnet300k-v2/daucus_carota/c31d1773086671f35dd8adf9e01843a0ba8ce63b.jpg,255941,held_aside
plantnet300k-v2:00294512,images/raw/plantnet300k-v2/daucus_carota/c35b62e4f1c72d5cbb21e233c6e8116fbfa7239d.jpg,277390,calibration
plantnet300k-v2:00294513,images/raw/plantnet300k-v2/daucus_carota/c39f8561b64ba22b720609f4f549381601572300.jpg,93799,held_aside
plantnet300k-v2:00294514,images/raw/plantnet300k-v2/daucus_carota/c404f1fe37d885b19dbaa0cb27b454ccb68acf9c.jpg,62463,held_aside
plantnet300k-v2:00294515,images/raw/plantnet300k-v2/daucus_carota/c420f485a24c7ef4c2a9ab7e237700ae67559e54.jpg,128406,held_aside
plantnet300k-v2:00294516,images/raw/plantnet300k-v2/daucus_carota/c46f1e6c03a7b079f9f4b42382067a0218bb7868.jpg,116927,held_aside
plantnet300k-v2:00294517,images/raw/plantnet300k-v2/daucus_carota/c49de5eb69ab6ab12fcf9c962134bd3cb7f55d71.jpg,88422,held_aside
plantnet300k-v2:00294518,images/raw/plantnet300k-v2/daucus_carota/c4a691952819cb91ff901064a2f3c16f4c99adbb.jpg,115589,held_aside
plantnet300k-v2:00294519,images/raw/plantnet300k-v2/daucus_carota/c4c4c30d1249a214b6415589cd9f402d1a8a34e7.jpg,125679,held_aside
plantnet300k-v2:00294520,images/raw/plantnet300k-v2/daucus_carota/c4da9044d5b55d52258b92dcbbebc6e13c660863.jpg,91800,held_aside
plantnet300k-v2:00294521,images/raw/plantnet300k-v2/daucus_carota/c6368fb124f7a776497bea92d3e935a0fe6cf29a.jpg,109218,held_aside
plantnet300k-v2:00294522,images/raw/plantnet300k-v2/daucus_carota/c6ad9fb65dd6bfa77ed9ac9eb5c67bf56be4ae82.jpg,67017,held_aside
plantnet300k-v2:00294523,images/raw/plantnet300k-v2/daucus_carota/c6c244b2208ea64702a956a727f4eb0d543b7f87.jpg,158714,held_aside
plantnet300k-v2:00294524,images/raw/plantnet300k-v2/daucus_carota/c71186afe3f2285bb5ff2224a1a920dc6828f037.jpg,89577,held_aside
plantnet300k-v2:00294525,images/raw/plantnet300k-v2/daucus_carota/c72ab86ffc6dfdd33af5141bf15e42b9455c1a16.jpg,116803,held_aside
plantnet300k-v2:00294526,images/raw/plantnet300k-v2/daucus_carota/c775249faa400e8377313c7c90512f422fc81db5.jpg,88036,held_aside
plantnet300k-v2:00294527,images/raw/plantnet300k-v2/daucus_carota/c7855e3584f61e8254886a2087c7c5eaa4944bf9.jpg,52264,held_aside
plantnet300k-v2:00294528,images/raw/plantnet300k-v2/daucus_carota/c78b2a93309eb0fec8c8a582fabaddb7ed26c9c2.jpg,63490,held_aside
plantnet300k-v2:00294529,images/raw/plantnet300k-v2/daucus_carota/c84f7e738e6ae77385654197720cae8685db67c3.jpg,99908,held_aside
plantnet300k-v2:00294530,images/raw/plantnet300k-v2/daucus_carota/c8a7604af8c3a1b9171491ed04d8b2f9f74264b1.jpg,134212,held_aside
plantnet300k-v2:00294531,images/raw/plantnet300k-v2/daucus_carota/c8bab15a459ed8ed541cf783ece1abd06d56e79d.jpg,230129,held_aside
plantnet300k-v2:00294532,images/raw/plantnet300k-v2/daucus_carota/c8f57c9260dc5ca533611ec57aeae87338b8b45f.jpg,241718,held_aside
plantnet300k-v2:00294533,images/raw/plantnet300k-v2/daucus_carota/c90b860e130007f68815c7188c6051e48d5dc3da.jpg,103418,held_aside
plantnet300k-v2:00294534,images/raw/plantnet300k-v2/daucus_carota/c96fff4abccd330fd328b0d79b5a8318856a20fb.jpg,127103,held_aside
plantnet300k-v2:00294535,images/raw/plantnet300k-v2/daucus_carota/c975c62f64ae430957f6901f2e5b5e48b445f4c5.jpg,202096,held_aside
plantnet300k-v2:00294536,images/raw/plantnet300k-v2/daucus_carota/ca4fc07ed93bf9f6b73b8df676626c56fcf5c0eb.jpg,169387,held_aside
plantnet300k-v2:00294537,images/raw/plantnet300k-v2/daucus_carota/caf4c6a251e69c319de88459311ab21dff562584.jpg,161981,held_aside
plantnet300k-v2:00294538,images/raw/plantnet300k-v2/daucus_carota/cb1696e473931b3e8491b585b4ba221271e52d20.jpg,140272,held_aside
plantnet300k-v2:00294539,images/raw/plantnet300k-v2/daucus_carota/cb17478c2ba4ac170008b93d7c3e927929fa7625.jpg,80175,held_aside
plantnet300k-v2:00294540,images/raw/plantnet300k-v2/daucus_carota/cb2d850633ee85eae50efff4b08df211f9fed0db.jpg,157822,held_aside
plantnet300k-v2:00294541,images/raw/plantnet300k-v2/daucus_carota/cb34f6ea0e8c99ae0052d4728e893ef4a7c5cc10.jpg,150971,held_aside
plantnet300k-v2:00294542,images/raw/plantnet300k-v2/daucus_carota/cb6c0cf1ad5ec5f72dbeb806ed497dc2a6e9ad09.jpg,143441,held_aside
plantnet300k-v2:00294543,images/raw/plantnet300k-v2/daucus_carota/cb6e79e5160d05acafd7a8d228a886ce71fd0539.jpg,121205,held_aside
plantnet300k-v2:00294544,images/raw/plantnet300k-v2/daucus_carota/cbd97cd9883bea0e7a7996aff49385061f947cde.jpg,247162,held_aside
plantnet300k-v2:00294545,images/raw/plantnet300k-v2/daucus_carota/cc63475124ba279be626e42b1297e2972acdcb42.jpg,78267,held_aside
plantnet300k-v2:00294546,images/raw/plantnet300k-v2/daucus_carota/cd261996a7d22c42ab2b13dad6d6dd5f2a17a659.jpg,82243,held_aside
plantnet300k-v2:00294547,images/raw/plantnet300k-v2/daucus_carota/cd53bd9576db6e6b54081a3063a83a91a3e0e497.jpg,178986,held_aside
plantnet300k-v2:00294548,images/raw/plantnet300k-v2/daucus_carota/cdf1a645050b0a5c7902e3da0b682af2c6735fc9.jpg,127774,held_aside
plantnet300k-v2:00294549,images/raw/plantnet300k-v2/daucus_carota/cdff4a8093c76d088331645156f457385f6650f3.jpg,144787,held_aside
plantnet300k-v2:00294550,images/raw/plantnet300k-v2/daucus_carota/ce9acaa6ceb99e35a4f986311b79ad2eff801d32.jpg,78163,held_aside
plantnet300k-v2:00294551,images/raw/plantnet300k-v2/daucus_carota/cec6908e784917c0d4831e96809235fa914fe33b.jpg,104106,held_aside
plantnet300k-v2:00294552,images/raw/plantnet300k-v2/daucus_carota/cf3565dee6aa05c11f39564b004a8f9c0a79474a.jpg,190519,held_aside
plantnet300k-v2:00294553,images/raw/plantnet300k-v2/daucus_carota/cf58b6909bd398f604b68848d5f3e8ff15d85d3b.jpg,176193,held_aside
plantnet300k-v2:00294554,images/raw/plantnet300k-v2/daucus_carota/cf62bd40ee1bb8494c6ed07c46f6a8804f5b3a07.jpg,60737,held_aside
plantnet300k-v2:00294555,images/raw/plantnet300k-v2/daucus_carota/cf7376f2d3c2c77be9c936e1852465d7641b2e89.jpg,102210,held_aside
plantnet300k-v2:00294556,images/raw/plantnet300k-v2/daucus_carota/cfa3eebbb179743d557406cd5bb434b0e66de2b0.jpg,191879,held_aside
plantnet300k-v2:00294557,images/raw/plantnet300k-v2/daucus_carota/cfd01b9d5f144c52c39310bb288dc9a7198aef54.jpg,123150,held_aside
plantnet300k-v2:00294558,images/raw/plantnet300k-v2/daucus_carota/cfef664a901a26cbeeb34bbf76a37e084bd74248.jpg,109181,held_aside
plantnet300k-v2:00294559,images/raw/plantnet300k-v2/daucus_carota/d00b5a262524dac1ab314b9723f4197a3784b03d.jpg,314074,held_aside
plantnet300k-v2:00294560,images/raw/plantnet300k-v2/daucus_carota/d087f86c7592fe3516c5d2c4a5b78ea18a462a1a.jpg,92870,train
plantnet300k-v2:00294561,images/raw/plantnet300k-v2/daucus_carota/d088812b6a928a91f0793f00bb99dd6903b37e7c.jpg,306430,held_aside
plantnet300k-v2:00294562,images/raw/plantnet300k-v2/daucus_carota/d09c0e3542eb178d1cddbec2551142f699a590cd.jpg,195809,held_aside
plantnet300k-v2:00294563,images/raw/plantnet300k-v2/daucus_carota/d0fc898590c33e21e1142cca878ef3e1287bb0e2.jpg,145635,held_aside
plantnet300k-v2:00294564,images/raw/plantnet300k-v2/daucus_carota/d179b276314f4c1dcd67c22c350a4538351c72f1.jpg,117435,held_aside
plantnet300k-v2:00294565,images/raw/plantnet300k-v2/daucus_carota/d1a5f65b7929989794f1e38c39041fafdaefcaf7.jpg,150191,held_aside
plantnet300k-v2:00294566,images/raw/plantnet300k-v2/daucus_carota/d1b7098eb43619768fd5f2201b354408bd1ad3e7.jpg,207938,train
plantnet300k-v2:00294567,images/raw/plantnet300k-v2/daucus_carota/d1da8e2343d5436847fae182e284a4f38deb8a42.jpg,159632,held_aside
plantnet300k-v2:00294568,images/raw/plantnet300k-v2/daucus_carota/d1e0a18435d7fd1065ef9551d483ff356d3e504d.jpg,145348,held_aside
plantnet300k-v2:00294569,images/raw/plantnet300k-v2/daucus_carota/d210a2e7ef77c5fd74558e6ebd5b91487b8f3eca.jpg,180819,held_aside
plantnet300k-v2:00294570,images/raw/plantnet300k-v2/daucus_carota/d21230c29022cb65ae858e97c7115370d3b78b37.jpg,107929,held_aside
plantnet300k-v2:00294571,images/raw/plantnet300k-v2/daucus_carota/d257d9dd47ef4a3092095f1627dc5b586a87520d.jpg,200469,test
plantnet300k-v2:00294572,images/raw/plantnet300k-v2/daucus_carota/d279d1faa16e19ec6018095d5d7086f66b74bcfb.jpg,74260,held_aside
plantnet300k-v2:00294573,images/raw/plantnet300k-v2/daucus_carota/d28459a08267f1227b008dc0b83d8b4e6aa0f937.jpg,178725,held_aside
plantnet300k-v2:00294574,images/raw/plantnet300k-v2/daucus_carota/d304cea376d3f8760dc110a3f803b40ef4195e84.jpg,127796,train
